location,target_end_date,horizon,reference_date,wis,model_id,target
la-grange,2026-02-21,4,2026-02-21,0.37584654319606803,NAU-INFLAenza,Flu ED visits pct
macon,2026-02-21,4,2026-02-21,0.2971179364775161,NAU-INFLAenza,Flu ED visits pct
marietta,2026-02-21,4,2026-02-21,0.39846818264346623,NAU-INFLAenza,Flu ED visits pct
savannah,2026-02-21,4,2026-02-21,0.2707887129604527,NAU-INFLAenza,Flu ED visits pct
south-augusta,2026-02-21,4,2026-02-21,0.5825427066139193,NAU-INFLAenza,Flu ED visits pct
indianapolis,2026-02-21,4,2026-02-21,1.029243124465093,NAU-INFLAenza,Flu ED visits pct
bangor,2026-02-21,4,2026-02-21,0.37685921466219385,NAU-INFLAenza,Flu ED visits pct
portland,2026-02-21,4,2026-02-21,0.3139546154749511,NAU-INFLAenza,Flu ED visits pct
baltimore,2026-02-21,4,2026-02-21,0.4019546003626475,NAU-INFLAenza,Flu ED visits pct
frederick,2026-02-21,4,2026-02-21,0.30459843083900917,NAU-INFLAenza,Flu ED visits pct
harford,2026-02-21,4,2026-02-21,0.27116674166863697,NAU-INFLAenza,Flu ED visits pct
montgomery,2026-02-21,4,2026-02-21,0.3281447675592341,NAU-INFLAenza,Flu ED visits pct
boston,2026-02-21,4,2026-02-21,0.20271094224577946,NAU-INFLAenza,Flu ED visits pct
lynn,2026-02-21,4,2026-02-21,0.3066527406927716,NAU-INFLAenza,Flu ED visits pct
new-bedford,2026-02-21,4,2026-02-21,0.2643880192950425,NAU-INFLAenza,Flu ED visits pct
pittsfield,2026-02-21,4,2026-02-21,0.22773260401230633,NAU-INFLAenza,Flu ED visits pct
springfield,2026-02-21,4,2026-02-21,0.2796520360972583,NAU-INFLAenza,Flu ED visits pct
worcester,2026-02-21,4,2026-02-21,0.2576118687706584,NAU-INFLAenza,Flu ED visits pct
duluth,2026-02-21,4,2026-02-21,0.3973323853369513,NAU-INFLAenza,Flu ED visits pct
minneapolis,2026-02-21,4,2026-02-21,0.3153526129353496,NAU-INFLAenza,Flu ED visits pct
rochester,2026-02-21,4,2026-02-21,0.7237083823931215,NAU-INFLAenza,Flu ED visits pct
st-cloud,2026-02-21,4,2026-02-21,0.8234523646783036,NAU-INFLAenza,Flu ED visits pct
st-paul,2026-02-21,4,2026-02-21,0.28643269058323667,NAU-INFLAenza,Flu ED visits pct
charleston,2026-02-21,4,2026-02-21,0.4352079296575926,NAU-INFLAenza,Flu ED visits pct
columbia,2026-02-21,4,2026-02-21,0.43523199375364674,NAU-INFLAenza,Flu ED visits pct
florence,2026-02-21,4,2026-02-21,0.5199874349320223,NAU-INFLAenza,Flu ED visits pct
greenville,2026-02-21,4,2026-02-21,0.616708761656148,NAU-INFLAenza,Flu ED visits pct
horry,2026-02-21,4,2026-02-21,0.3458147049779657,NAU-INFLAenza,Flu ED visits pct
rock-hill,2026-02-21,4,2026-02-21,0.2824485714030129,NAU-INFLAenza,Flu ED visits pct
austin,2026-02-21,4,2026-02-21,0.3888184800569918,NAU-INFLAenza,Flu ED visits pct
beaumont,2026-02-21,4,2026-02-21,0.20986602867556906,NAU-INFLAenza,Flu ED visits pct
dallas,2026-02-21,4,2026-02-21,0.3444340400565492,NAU-INFLAenza,Flu ED visits pct
el-paso,2026-02-21,4,2026-02-21,0.16271549877358085,NAU-INFLAenza,Flu ED visits pct
houston,2026-02-21,4,2026-02-21,0.20467667250452443,NAU-INFLAenza,Flu ED visits pct
san-antonio,2026-02-21,4,2026-02-21,0.9027131889318711,NAU-INFLAenza,Flu ED visits pct
ogden,2026-02-21,4,2026-02-21,0.42309418192498915,NAU-INFLAenza,Flu ED visits pct
provo,2026-02-21,4,2026-02-21,0.28556710845158756,NAU-INFLAenza,Flu ED visits pct
salt-lake-city,2026-02-21,4,2026-02-21,0.36411792483784566,NAU-INFLAenza,Flu ED visits pct
roanoke,2026-02-21,4,2026-02-21,0.5900125801262426,NAU-INFLAenza,Flu ED visits pct
nyc,2026-02-21,4,2026-02-21,0.26371123173850486,NAU-INFLAenza,Flu ED visits pct
clt-area,2026-02-21,4,2026-02-21,0.4485293170182419,NAU-INFLAenza,Flu ED visits pct
fay-area,2026-02-21,4,2026-02-21,0.6547370095067085,NAU-INFLAenza,Flu ED visits pct
nenc,2026-02-21,4,2026-02-21,0.4286881807451419,NAU-INFLAenza,Flu ED visits pct
rtp-area,2026-02-21,4,2026-02-21,0.5273154247206421,NAU-INFLAenza,Flu ED visits pct
senc,2026-02-21,4,2026-02-21,0.24497392222016318,NAU-INFLAenza,Flu ED visits pct
triad-area,2026-02-21,4,2026-02-21,1.1180803769420442,NAU-INFLAenza,Flu ED visits pct
wnc,2026-02-21,4,2026-02-21,0.3731198651922807,NAU-INFLAenza,Flu ED visits pct
deschutes,2026-02-21,4,2026-02-21,0.5135002538853939,NAU-INFLAenza,Flu ED visits pct
eugene,2026-02-21,4,2026-02-21,0.8479051067297055,NAU-INFLAenza,Flu ED visits pct
medford,2026-02-21,4,2026-02-21,1.3197877729298795,NAU-INFLAenza,Flu ED visits pct
portland-or,2026-02-21,4,2026-02-21,0.5518780863985193,NAU-INFLAenza,Flu ED visits pct
salem,2026-02-21,4,2026-02-21,0.8827526540359758,NAU-INFLAenza,Flu ED visits pct
colorado,2026-02-21,4,2026-02-21,0.21356596763625685,NAU-INFLAenza,Flu ED visits pct
georgia,2026-02-21,4,2026-02-21,0.2608406916351764,NAU-INFLAenza,Flu ED visits pct
indiana,2026-02-21,4,2026-02-21,0.5381957197618373,NAU-INFLAenza,Flu ED visits pct
maine,2026-02-21,4,2026-02-21,0.25392539490013455,NAU-INFLAenza,Flu ED visits pct
maryland,2026-02-21,4,2026-02-21,0.2785518543565313,NAU-INFLAenza,Flu ED visits pct
massachusetts,2026-02-21,4,2026-02-21,0.20918458275599328,NAU-INFLAenza,Flu ED visits pct
minnesota,2026-02-21,4,2026-02-21,0.3261478042519933,NAU-INFLAenza,Flu ED visits pct
north-carolina,2026-02-21,4,2026-02-21,0.3912807166521543,NAU-INFLAenza,Flu ED visits pct
oregon,2026-02-21,4,2026-02-21,0.49627368381929315,NAU-INFLAenza,Flu ED visits pct
south-carolina,2026-02-21,4,2026-02-21,0.3568724844494207,NAU-INFLAenza,Flu ED visits pct
texas,2026-02-21,4,2026-02-21,0.42784999075807506,NAU-INFLAenza,Flu ED visits pct
utah,2026-02-21,4,2026-02-21,0.24901449895766165,NAU-INFLAenza,Flu ED visits pct
virginia,2026-02-21,4,2026-02-21,0.39862358002657267,NAU-INFLAenza,Flu ED visits pct
boulder,2026-02-21,3,2026-02-21,0.90631883603232,NAU-INFLAenza,Flu ED visits pct
colorado-springs,2026-02-21,3,2026-02-21,0.42924948455902756,NAU-INFLAenza,Flu ED visits pct
denver,2026-02-21,3,2026-02-21,0.2696602901316575,NAU-INFLAenza,Flu ED visits pct
larimer,2026-02-21,3,2026-02-21,0.30516513005480284,NAU-INFLAenza,Flu ED visits pct
mesa,2026-02-21,3,2026-02-21,0.2704642339958486,NAU-INFLAenza,Flu ED visits pct
weld,2026-02-21,3,2026-02-21,0.23114190604910695,NAU-INFLAenza,Flu ED visits pct
athens,2026-02-21,3,2026-02-21,0.4826163901159416,NAU-INFLAenza,Flu ED visits pct
cherokee,2026-02-21,3,2026-02-21,0.6496073454040219,NAU-INFLAenza,Flu ED visits pct
columbus,2026-02-21,3,2026-02-21,0.4267878371511125,NAU-INFLAenza,Flu ED visits pct
floyd,2026-02-21,3,2026-02-21,0.4693391063039472,NAU-INFLAenza,Flu ED visits pct
hall,2026-02-21,3,2026-02-21,0.27935045688672044,NAU-INFLAenza,Flu ED visits pct
henry,2026-02-21,3,2026-02-21,0.41073887645434437,NAU-INFLAenza,Flu ED visits pct
la-grange,2026-02-21,3,2026-02-21,0.31771594309352347,NAU-INFLAenza,Flu ED visits pct
macon,2026-02-21,3,2026-02-21,0.27577212089534275,NAU-INFLAenza,Flu ED visits pct
marietta,2026-02-21,3,2026-02-21,0.3850464147175484,NAU-INFLAenza,Flu ED visits pct
savannah,2026-02-21,3,2026-02-21,0.26233175616446464,NAU-INFLAenza,Flu ED visits pct
south-augusta,2026-02-21,3,2026-02-21,0.511330439131137,NAU-INFLAenza,Flu ED visits pct
indianapolis,2026-02-21,3,2026-02-21,0.9120870927662561,NAU-INFLAenza,Flu ED visits pct
bangor,2026-02-21,3,2026-02-21,0.33331106707531033,NAU-INFLAenza,Flu ED visits pct
portland,2026-02-21,3,2026-02-21,0.234561246319667,NAU-INFLAenza,Flu ED visits pct
baltimore,2026-02-21,3,2026-02-21,0.18945256853977666,NAU-INFLAenza,Flu ED visits pct
frederick,2026-02-21,3,2026-02-21,0.2342406539879597,NAU-INFLAenza,Flu ED visits pct
harford,2026-02-21,3,2026-02-21,0.1628468506820326,NAU-INFLAenza,Flu ED visits pct
montgomery,2026-02-21,3,2026-02-21,0.1748426528237231,NAU-INFLAenza,Flu ED visits pct
boston,2026-02-21,3,2026-02-21,0.178327146522875,NAU-INFLAenza,Flu ED visits pct
lynn,2026-02-21,3,2026-02-21,0.19589744715256507,NAU-INFLAenza,Flu ED visits pct
new-bedford,2026-02-21,3,2026-02-21,0.2383234881503956,NAU-INFLAenza,Flu ED visits pct
pittsfield,2026-02-21,3,2026-02-21,0.2025632654607135,NAU-INFLAenza,Flu ED visits pct
springfield,2026-02-21,3,2026-02-21,0.18089377540068657,NAU-INFLAenza,Flu ED visits pct
worcester,2026-02-21,3,2026-02-21,0.18173959594403893,NAU-INFLAenza,Flu ED visits pct
duluth,2026-02-21,3,2026-02-21,0.4052163129131422,NAU-INFLAenza,Flu ED visits pct
minneapolis,2026-02-21,3,2026-02-21,0.27279332527540995,NAU-INFLAenza,Flu ED visits pct
rochester,2026-02-21,3,2026-02-21,0.6434998881338548,NAU-INFLAenza,Flu ED visits pct
st-cloud,2026-02-21,3,2026-02-21,0.7331755460766278,NAU-INFLAenza,Flu ED visits pct
st-paul,2026-02-21,3,2026-02-21,0.2492487652485208,NAU-INFLAenza,Flu ED visits pct
charleston,2026-02-21,3,2026-02-21,0.38854589200911094,NAU-INFLAenza,Flu ED visits pct
columbia,2026-02-21,3,2026-02-21,0.40269764275141007,NAU-INFLAenza,Flu ED visits pct
florence,2026-02-21,3,2026-02-21,0.4682254418513577,NAU-INFLAenza,Flu ED visits pct
greenville,2026-02-21,3,2026-02-21,0.5767958994202966,NAU-INFLAenza,Flu ED visits pct
horry,2026-02-21,3,2026-02-21,0.31700328379777815,NAU-INFLAenza,Flu ED visits pct
rock-hill,2026-02-21,3,2026-02-21,0.2251269111966736,NAU-INFLAenza,Flu ED visits pct
austin,2026-02-21,3,2026-02-21,0.37889222560283975,NAU-INFLAenza,Flu ED visits pct
beaumont,2026-02-21,3,2026-02-21,0.2026290785461359,NAU-INFLAenza,Flu ED visits pct
dallas,2026-02-21,3,2026-02-21,0.3066294851578298,NAU-INFLAenza,Flu ED visits pct
el-paso,2026-02-21,3,2026-02-21,0.15064790750994125,NAU-INFLAenza,Flu ED visits pct
houston,2026-02-21,3,2026-02-21,0.155560847752749,NAU-INFLAenza,Flu ED visits pct
san-antonio,2026-02-21,3,2026-02-21,0.7424102709624132,NAU-INFLAenza,Flu ED visits pct
ogden,2026-02-21,3,2026-02-21,0.31805451313584254,NAU-INFLAenza,Flu ED visits pct
provo,2026-02-21,3,2026-02-21,0.21804710943772795,NAU-INFLAenza,Flu ED visits pct
salt-lake-city,2026-02-21,3,2026-02-21,0.254099699371812,NAU-INFLAenza,Flu ED visits pct
roanoke,2026-02-21,3,2026-02-21,0.5347500288625976,NAU-INFLAenza,Flu ED visits pct
nyc,2026-02-21,3,2026-02-21,0.19302568615897953,NAU-INFLAenza,Flu ED visits pct
clt-area,2026-02-21,3,2026-02-21,0.3916260398110133,NAU-INFLAenza,Flu ED visits pct
fay-area,2026-02-21,3,2026-02-21,0.6115737641391649,NAU-INFLAenza,Flu ED visits pct
nenc,2026-02-21,3,2026-02-21,0.3112644455402893,NAU-INFLAenza,Flu ED visits pct
rtp-area,2026-02-21,3,2026-02-21,0.4778321357655252,NAU-INFLAenza,Flu ED visits pct
senc,2026-02-21,3,2026-02-21,0.2181594364441894,NAU-INFLAenza,Flu ED visits pct
triad-area,2026-02-21,3,2026-02-21,0.8916379963826135,NAU-INFLAenza,Flu ED visits pct
wnc,2026-02-21,3,2026-02-21,0.34637421601940954,NAU-INFLAenza,Flu ED visits pct
deschutes,2026-02-21,3,2026-02-21,0.6876302248186148,NAU-INFLAenza,Flu ED visits pct
eugene,2026-02-21,3,2026-02-21,0.5364097964732333,NAU-INFLAenza,Flu ED visits pct
medford,2026-02-21,3,2026-02-21,0.6844438162137343,NAU-INFLAenza,Flu ED visits pct
portland-or,2026-02-21,3,2026-02-21,0.6689993387398476,NAU-INFLAenza,Flu ED visits pct
salem,2026-02-21,3,2026-02-21,0.6696634447188851,NAU-INFLAenza,Flu ED visits pct
colorado,2026-02-21,3,2026-02-21,0.2570864227359352,NAU-INFLAenza,Flu ED visits pct
georgia,2026-02-21,3,2026-02-21,0.259367897129021,NAU-INFLAenza,Flu ED visits pct
indiana,2026-02-21,3,2026-02-21,0.5247062645959949,NAU-INFLAenza,Flu ED visits pct
maine,2026-02-21,3,2026-02-21,0.2283765788401052,NAU-INFLAenza,Flu ED visits pct
maryland,2026-02-21,3,2026-02-21,0.12393456684437856,NAU-INFLAenza,Flu ED visits pct
massachusetts,2026-02-21,3,2026-02-21,0.16096986470318178,NAU-INFLAenza,Flu ED visits pct
minnesota,2026-02-21,3,2026-02-21,0.20864910712980717,NAU-INFLAenza,Flu ED visits pct
north-carolina,2026-02-21,3,2026-02-21,0.3076132604843451,NAU-INFLAenza,Flu ED visits pct
oregon,2026-02-21,3,2026-02-21,0.456150364318131,NAU-INFLAenza,Flu ED visits pct
south-carolina,2026-02-21,3,2026-02-21,0.31190869263695264,NAU-INFLAenza,Flu ED visits pct
texas,2026-02-21,3,2026-02-21,0.32119280093696134,NAU-INFLAenza,Flu ED visits pct
utah,2026-02-21,3,2026-02-21,0.22311099280600746,NAU-INFLAenza,Flu ED visits pct
virginia,2026-02-21,3,2026-02-21,0.30046932177081564,NAU-INFLAenza,Flu ED visits pct
boulder,2026-02-21,2,2026-02-21,0.6201311652756649,NAU-INFLAenza,Flu ED visits pct
colorado-springs,2026-02-21,2,2026-02-21,0.3592113758972911,NAU-INFLAenza,Flu ED visits pct
denver,2026-02-21,2,2026-02-21,0.23965262471051207,NAU-INFLAenza,Flu ED visits pct
larimer,2026-02-21,2,2026-02-21,0.2459346443538706,NAU-INFLAenza,Flu ED visits pct
mesa,2026-02-21,2,2026-02-21,0.21422050502110418,NAU-INFLAenza,Flu ED visits pct
weld,2026-02-21,2,2026-02-21,0.18945607232726616,NAU-INFLAenza,Flu ED visits pct
athens,2026-02-21,2,2026-02-21,0.5146836630683789,NAU-INFLAenza,Flu ED visits pct
cherokee,2026-02-21,2,2026-02-21,0.5754737994812684,NAU-INFLAenza,Flu ED visits pct
columbus,2026-02-21,2,2026-02-21,0.361172757417058,NAU-INFLAenza,Flu ED visits pct
floyd,2026-02-21,2,2026-02-21,0.449247967660306,NAU-INFLAenza,Flu ED visits pct
hall,2026-02-21,2,2026-02-21,0.2899914092859884,NAU-INFLAenza,Flu ED visits pct
henry,2026-02-21,2,2026-02-21,0.4726025783481306,NAU-INFLAenza,Flu ED visits pct
la-grange,2026-02-21,2,2026-02-21,0.311581467817838,NAU-INFLAenza,Flu ED visits pct
macon,2026-02-21,2,2026-02-21,0.2426940225303927,NAU-INFLAenza,Flu ED visits pct
marietta,2026-02-21,2,2026-02-21,0.3137515689557061,NAU-INFLAenza,Flu ED visits pct
savannah,2026-02-21,2,2026-02-21,0.2767848491476596,NAU-INFLAenza,Flu ED visits pct
south-augusta,2026-02-21,2,2026-02-21,0.4507269867575698,NAU-INFLAenza,Flu ED visits pct
indianapolis,2026-02-21,2,2026-02-21,0.9767457576510191,NAU-INFLAenza,Flu ED visits pct
bangor,2026-02-21,2,2026-02-21,0.29638844021925703,NAU-INFLAenza,Flu ED visits pct
portland,2026-02-21,2,2026-02-21,0.19742892596205705,NAU-INFLAenza,Flu ED visits pct
baltimore,2026-02-21,2,2026-02-21,0.09566175848472233,NAU-INFLAenza,Flu ED visits pct
frederick,2026-02-21,2,2026-02-21,0.31922623236727543,NAU-INFLAenza,Flu ED visits pct
harford,2026-02-21,2,2026-02-21,0.17102236776434065,NAU-INFLAenza,Flu ED visits pct
montgomery,2026-02-21,2,2026-02-21,0.1456239463554839,NAU-INFLAenza,Flu ED visits pct
boston,2026-02-21,2,2026-02-21,0.19920173044952275,NAU-INFLAenza,Flu ED visits pct
lynn,2026-02-21,2,2026-02-21,0.18083353581391218,NAU-INFLAenza,Flu ED visits pct
new-bedford,2026-02-21,2,2026-02-21,0.27074637354589653,NAU-INFLAenza,Flu ED visits pct
pittsfield,2026-02-21,2,2026-02-21,0.21994109570375725,NAU-INFLAenza,Flu ED visits pct
springfield,2026-02-21,2,2026-02-21,0.1654868577320533,NAU-INFLAenza,Flu ED visits pct
worcester,2026-02-21,2,2026-02-21,0.1659243986872723,NAU-INFLAenza,Flu ED visits pct
duluth,2026-02-21,2,2026-02-21,0.31817137307205823,NAU-INFLAenza,Flu ED visits pct
minneapolis,2026-02-21,2,2026-02-21,0.23840338721475524,NAU-INFLAenza,Flu ED visits pct
rochester,2026-02-21,2,2026-02-21,0.5316665133246856,NAU-INFLAenza,Flu ED visits pct
st-cloud,2026-02-21,2,2026-02-21,0.5750490214376399,NAU-INFLAenza,Flu ED visits pct
st-paul,2026-02-21,2,2026-02-21,0.2207373849769515,NAU-INFLAenza,Flu ED visits pct
charleston,2026-02-21,2,2026-02-21,0.3737374780253147,NAU-INFLAenza,Flu ED visits pct
columbia,2026-02-21,2,2026-02-21,0.3476101329952177,NAU-INFLAenza,Flu ED visits pct
florence,2026-02-21,2,2026-02-21,0.4100355605012992,NAU-INFLAenza,Flu ED visits pct
greenville,2026-02-21,2,2026-02-21,0.6115837348840255,NAU-INFLAenza,Flu ED visits pct
horry,2026-02-21,2,2026-02-21,0.2628098236931376,NAU-INFLAenza,Flu ED visits pct
rock-hill,2026-02-21,2,2026-02-21,0.19850040900905955,NAU-INFLAenza,Flu ED visits pct
austin,2026-02-21,2,2026-02-21,0.30110382708732414,NAU-INFLAenza,Flu ED visits pct
beaumont,2026-02-21,2,2026-02-21,0.33004765574450706,NAU-INFLAenza,Flu ED visits pct
dallas,2026-02-21,2,2026-02-21,0.2727744569905932,NAU-INFLAenza,Flu ED visits pct
el-paso,2026-02-21,2,2026-02-21,0.14328701521535747,NAU-INFLAenza,Flu ED visits pct
houston,2026-02-21,2,2026-02-21,0.1311584902021607,NAU-INFLAenza,Flu ED visits pct
san-antonio,2026-02-21,2,2026-02-21,0.5028554484055567,NAU-INFLAenza,Flu ED visits pct
ogden,2026-02-21,2,2026-02-21,0.21520080433640226,NAU-INFLAenza,Flu ED visits pct
provo,2026-02-21,2,2026-02-21,0.17613748336439333,NAU-INFLAenza,Flu ED visits pct
salt-lake-city,2026-02-21,2,2026-02-21,0.20598564839896652,NAU-INFLAenza,Flu ED visits pct
roanoke,2026-02-21,2,2026-02-21,0.33343973733025084,NAU-INFLAenza,Flu ED visits pct
nyc,2026-02-21,2,2026-02-21,0.16545691332291831,NAU-INFLAenza,Flu ED visits pct
clt-area,2026-02-21,2,2026-02-21,0.36656204560825284,NAU-INFLAenza,Flu ED visits pct
fay-area,2026-02-21,2,2026-02-21,0.3679123907924551,NAU-INFLAenza,Flu ED visits pct
nenc,2026-02-21,2,2026-02-21,0.22248473915616104,NAU-INFLAenza,Flu ED visits pct
rtp-area,2026-02-21,2,2026-02-21,0.23987520389485853,NAU-INFLAenza,Flu ED visits pct
senc,2026-02-21,2,2026-02-21,0.18611962609478575,NAU-INFLAenza,Flu ED visits pct
triad-area,2026-02-21,2,2026-02-21,0.25647029324683035,NAU-INFLAenza,Flu ED visits pct
wnc,2026-02-21,2,2026-02-21,0.1999913825221465,NAU-INFLAenza,Flu ED visits pct
deschutes,2026-02-21,2,2026-02-21,0.6906098731266422,NAU-INFLAenza,Flu ED visits pct
eugene,2026-02-21,2,2026-02-21,0.5190825207123434,NAU-INFLAenza,Flu ED visits pct
medford,2026-02-21,2,2026-02-21,0.6335821067351234,NAU-INFLAenza,Flu ED visits pct
portland-or,2026-02-21,2,2026-02-21,0.6925186946795405,NAU-INFLAenza,Flu ED visits pct
salem,2026-02-21,2,2026-02-21,0.816926350328486,NAU-INFLAenza,Flu ED visits pct
colorado,2026-02-21,2,2026-02-21,0.2545673518852864,NAU-INFLAenza,Flu ED visits pct
georgia,2026-02-21,2,2026-02-21,0.2004107990836872,NAU-INFLAenza,Flu ED visits pct
indiana,2026-02-21,2,2026-02-21,0.8054528677346661,NAU-INFLAenza,Flu ED visits pct
maine,2026-02-21,2,2026-02-21,0.1994703467077409,NAU-INFLAenza,Flu ED visits pct
maryland,2026-02-21,2,2026-02-21,0.13662000731406054,NAU-INFLAenza,Flu ED visits pct
massachusetts,2026-02-21,2,2026-02-21,0.19168928068930363,NAU-INFLAenza,Flu ED visits pct
minnesota,2026-02-21,2,2026-02-21,0.18841914478948252,NAU-INFLAenza,Flu ED visits pct
north-carolina,2026-02-21,2,2026-02-21,0.23714030101858208,NAU-INFLAenza,Flu ED visits pct
oregon,2026-02-21,2,2026-02-21,0.5057378122429848,NAU-INFLAenza,Flu ED visits pct
south-carolina,2026-02-21,2,2026-02-21,0.2547208837285304,NAU-INFLAenza,Flu ED visits pct
texas,2026-02-21,2,2026-02-21,0.24779685333100046,NAU-INFLAenza,Flu ED visits pct
utah,2026-02-21,2,2026-02-21,0.18456101182650253,NAU-INFLAenza,Flu ED visits pct
virginia,2026-02-21,2,2026-02-21,0.19359131128763613,NAU-INFLAenza,Flu ED visits pct
boulder,2026-02-21,1,2026-02-21,0.4649226539611063,NAU-INFLAenza,Flu ED visits pct
colorado-springs,2026-02-21,1,2026-02-21,0.27096541382251016,NAU-INFLAenza,Flu ED visits pct
denver,2026-02-21,1,2026-02-21,0.18939378535822166,NAU-INFLAenza,Flu ED visits pct
larimer,2026-02-21,1,2026-02-21,0.19148502618903895,NAU-INFLAenza,Flu ED visits pct
mesa,2026-02-21,1,2026-02-21,0.16665943165458294,NAU-INFLAenza,Flu ED visits pct
weld,2026-02-21,1,2026-02-21,0.15964425166814492,NAU-INFLAenza,Flu ED visits pct
athens,2026-02-21,1,2026-02-21,0.46678712773969405,NAU-INFLAenza,Flu ED visits pct
cherokee,2026-02-21,1,2026-02-21,0.47912657905297057,NAU-INFLAenza,Flu ED visits pct
columbus,2026-02-21,1,2026-02-21,0.4269859523613389,NAU-INFLAenza,Flu ED visits pct
floyd,2026-02-21,1,2026-02-21,0.34213154241035754,NAU-INFLAenza,Flu ED visits pct
hall,2026-02-21,1,2026-02-21,0.2217864241114648,NAU-INFLAenza,Flu ED visits pct
henry,2026-02-21,1,2026-02-21,0.42876993734878577,NAU-INFLAenza,Flu ED visits pct
la-grange,2026-02-21,1,2026-02-21,0.22219125129770903,NAU-INFLAenza,Flu ED visits pct
macon,2026-02-21,1,2026-02-21,0.18716477716232607,NAU-INFLAenza,Flu ED visits pct
marietta,2026-02-21,1,2026-02-21,0.2307366368491638,NAU-INFLAenza,Flu ED visits pct
savannah,2026-02-21,1,2026-02-21,0.3976760123301811,NAU-INFLAenza,Flu ED visits pct
south-augusta,2026-02-21,1,2026-02-21,0.31803277531530727,NAU-INFLAenza,Flu ED visits pct
indianapolis,2026-02-21,1,2026-02-21,0.8613696820846334,NAU-INFLAenza,Flu ED visits pct
bangor,2026-02-21,1,2026-02-21,0.25143676568875495,NAU-INFLAenza,Flu ED visits pct
portland,2026-02-21,1,2026-02-21,0.1778415779720766,NAU-INFLAenza,Flu ED visits pct
baltimore,2026-02-21,1,2026-02-21,0.07977187904978175,NAU-INFLAenza,Flu ED visits pct
frederick,2026-02-21,1,2026-02-21,0.32329256236997156,NAU-INFLAenza,Flu ED visits pct
harford,2026-02-21,1,2026-02-21,0.15675382201321417,NAU-INFLAenza,Flu ED visits pct
montgomery,2026-02-21,1,2026-02-21,0.12559185160606573,NAU-INFLAenza,Flu ED visits pct
boston,2026-02-21,1,2026-02-21,0.18382924262611794,NAU-INFLAenza,Flu ED visits pct
lynn,2026-02-21,1,2026-02-21,0.1467414246463833,NAU-INFLAenza,Flu ED visits pct
new-bedford,2026-02-21,1,2026-02-21,0.2548559492766226,NAU-INFLAenza,Flu ED visits pct
pittsfield,2026-02-21,1,2026-02-21,0.18080131630968388,NAU-INFLAenza,Flu ED visits pct
springfield,2026-02-21,1,2026-02-21,0.13603658140437155,NAU-INFLAenza,Flu ED visits pct
worcester,2026-02-21,1,2026-02-21,0.13240352549457543,NAU-INFLAenza,Flu ED visits pct
duluth,2026-02-21,1,2026-02-21,0.2538327582563103,NAU-INFLAenza,Flu ED visits pct
minneapolis,2026-02-21,1,2026-02-21,0.19384283381210474,NAU-INFLAenza,Flu ED visits pct
rochester,2026-02-21,1,2026-02-21,0.3988967480527501,NAU-INFLAenza,Flu ED visits pct
st-cloud,2026-02-21,1,2026-02-21,0.43257740387409666,NAU-INFLAenza,Flu ED visits pct
st-paul,2026-02-21,1,2026-02-21,0.18561915402453963,NAU-INFLAenza,Flu ED visits pct
charleston,2026-02-21,1,2026-02-21,0.46627278913267683,NAU-INFLAenza,Flu ED visits pct
columbia,2026-02-21,1,2026-02-21,0.25232102171816345,NAU-INFLAenza,Flu ED visits pct
florence,2026-02-21,1,2026-02-21,0.30006377952419244,NAU-INFLAenza,Flu ED visits pct
greenville,2026-02-21,1,2026-02-21,0.5015449752935659,NAU-INFLAenza,Flu ED visits pct
horry,2026-02-21,1,2026-02-21,0.23367196694506573,NAU-INFLAenza,Flu ED visits pct
rock-hill,2026-02-21,1,2026-02-21,0.16192323253132268,NAU-INFLAenza,Flu ED visits pct
austin,2026-02-21,1,2026-02-21,0.23846822485285227,NAU-INFLAenza,Flu ED visits pct
beaumont,2026-02-21,1,2026-02-21,0.5449763846752363,NAU-INFLAenza,Flu ED visits pct
dallas,2026-02-21,1,2026-02-21,0.192063096163836,NAU-INFLAenza,Flu ED visits pct
el-paso,2026-02-21,1,2026-02-21,0.11404119783992263,NAU-INFLAenza,Flu ED visits pct
houston,2026-02-21,1,2026-02-21,0.14553272717333948,NAU-INFLAenza,Flu ED visits pct
san-antonio,2026-02-21,1,2026-02-21,0.538243239136554,NAU-INFLAenza,Flu ED visits pct
ogden,2026-02-21,1,2026-02-21,0.16488117387616988,NAU-INFLAenza,Flu ED visits pct
provo,2026-02-21,1,2026-02-21,0.1658443870232442,NAU-INFLAenza,Flu ED visits pct
salt-lake-city,2026-02-21,1,2026-02-21,0.1740792799753537,NAU-INFLAenza,Flu ED visits pct
roanoke,2026-02-21,1,2026-02-21,0.2805324041759984,NAU-INFLAenza,Flu ED visits pct
nyc,2026-02-21,1,2026-02-21,0.14741065324267055,NAU-INFLAenza,Flu ED visits pct
clt-area,2026-02-21,1,2026-02-21,0.5033008311588427,NAU-INFLAenza,Flu ED visits pct
fay-area,2026-02-21,1,2026-02-21,0.3018619133935885,NAU-INFLAenza,Flu ED visits pct
nenc,2026-02-21,1,2026-02-21,0.20117951228617545,NAU-INFLAenza,Flu ED visits pct
rtp-area,2026-02-21,1,2026-02-21,0.23554921532249282,NAU-INFLAenza,Flu ED visits pct
senc,2026-02-21,1,2026-02-21,0.23666367004064057,NAU-INFLAenza,Flu ED visits pct
triad-area,2026-02-21,1,2026-02-21,0.12047565005986849,NAU-INFLAenza,Flu ED visits pct
