model_id,location,target_end_date,horizon,target,reference_date,output_type,oracle_value,quantile_0.25,quantile_0.75,coverage_50
UMass-SAR,boulder,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,8.73,4.62251136301906,6.29788217947803,0
UMass-SAR,larimer,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,6.92,4.62251136301906,6.29788217947803,0
UMass-SAR,denver,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,3.89,4.64918725261256,6.63502983462953,0
UMass-SAR,mesa,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,4.88,4.64918725261256,6.63502983462953,1
UMass-SAR,colorado-springs,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,5.23,4.64918725261256,6.63502983462953,1
UMass-SAR,weld,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,4.37,4.64918725261256,6.63502983462953,0
UMass-SAR,boulder,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,4.81,4.64918725261256,6.63502983462953,1
UMass-SAR,larimer,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,3.54,4.64918725261256,6.63502983462953,0
UMass-SAR,savannah,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,2.89,2.45708273466232,3.19693426062859,1
UMass-SAR,floyd,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,9.86,2.45708273466232,3.19693426062859,0
UMass-SAR,hall,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,5.86,2.45708273466232,3.19693426062859,0
UMass-SAR,marietta,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,6.64,2.45708273466232,3.19693426062859,0
UMass-SAR,macon,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,4.93,2.45708273466232,3.19693426062859,0
UMass-SAR,henry,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,8.61,2.45708273466232,3.19693426062859,0
UMass-SAR,cherokee,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,10.61,2.45708273466232,3.19693426062859,0
UMass-SAR,athens,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,8.59,2.45708273466232,3.19693426062859,0
UMass-SAR,south-augusta,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,2.8,2.45708273466232,3.19693426062859,1
UMass-SAR,columbus,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,4.16,2.45708273466232,3.19693426062859,0
UMass-SAR,la-grange,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,8.92,2.45708273466232,3.19693426062859,0
UMass-SAR,savannah,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,5.13,2.96527540593455,4.17904484230482,0
UMass-SAR,floyd,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,16.45,2.96527540593455,4.17904484230482,0
UMass-SAR,hall,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,11.26,2.96527540593455,4.17904484230482,0
UMass-SAR,marietta,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,12.12,2.96527540593455,4.17904484230482,0
UMass-SAR,macon,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,7.71,2.96527540593455,4.17904484230482,0
UMass-SAR,henry,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,11.66,2.96527540593455,4.17904484230482,0
UMass-SAR,cherokee,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,16.68,2.96527540593455,4.17904484230482,0
UMass-SAR,athens,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,14.93,2.96527540593455,4.17904484230482,0
UMass-SAR,south-augusta,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,6.18,2.96527540593455,4.17904484230482,0
UMass-SAR,columbus,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,9.88,2.96527540593455,4.17904484230482,0
UMass-SAR,la-grange,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,13.92,2.96527540593455,4.17904484230482,0
UMass-SAR,savannah,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,4.29,3.28924612873918,4.87712363361537,1
UMass-SAR,floyd,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,11.84,3.28924612873918,4.87712363361537,0
UMass-SAR,hall,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,7.95,3.28924612873918,4.87712363361537,0
UMass-SAR,marietta,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,6.97,3.28924612873918,4.87712363361537,0
UMass-SAR,macon,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,4.31,3.28924612873918,4.87712363361537,1
UMass-SAR,henry,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,6.49,3.28924612873918,4.87712363361537,0
UMass-SAR,cherokee,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,8.53,3.28924612873918,4.87712363361537,0
UMass-SAR,athens,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,8.46,3.28924612873918,4.87712363361537,0
UMass-SAR,south-augusta,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,4.59,3.28924612873918,4.87712363361537,1
UMass-SAR,columbus,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,8.01,3.28924612873918,4.87712363361537,0
UMass-SAR,la-grange,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,6.68,3.28924612873918,4.87712363361537,0
UMass-SAR,savannah,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,3.4,3.56778832871365,5.53261926491894,0
UMass-SAR,floyd,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,4.92,3.56778832871365,5.53261926491894,1
UMass-SAR,hall,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,4.14,3.56778832871365,5.53261926491894,1
UMass-SAR,marietta,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,3.26,3.56778832871365,5.53261926491894,0
UMass-SAR,macon,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,2,3.56778832871365,5.53261926491894,0
UMass-SAR,henry,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,3.3,3.56778832871365,5.53261926491894,0
UMass-SAR,cherokee,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,4.31,3.56778832871365,5.53261926491894,1
UMass-SAR,athens,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,4.07,3.56778832871365,5.53261926491894,1
UMass-SAR,south-augusta,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,3.15,3.56778832871365,5.53261926491894,0
UMass-SAR,columbus,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,5.66,3.56778832871365,5.53261926491894,0
UMass-SAR,la-grange,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,2.88,3.56778832871365,5.53261926491894,0
UMass-SAR,indianapolis,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,4.14,2.10265510935751,2.84326508200887,0
UMass-SAR,indianapolis,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,7.36,2.62233804132968,3.91232879160109,0
UMass-SAR,indianapolis,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,4.96,3.1519851038999,4.96859904808902,1
UMass-SAR,indianapolis,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,3.21,3.51688537376619,5.80274358869024,0
UMass-SAR,worcester,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,6.29,2.70898504049289,3.42398106006074,0
UMass-SAR,pittsfield,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,3.97,2.70898504049289,3.42398106006074,0
UMass-SAR,boston,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,5.39,2.70898504049289,3.42398106006074,0
UMass-SAR,springfield,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,10.39,2.70898504049289,3.42398106006074,0
UMass-SAR,new-bedford,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,8.47,2.70898504049289,3.42398106006074,0
UMass-SAR,lynn,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,6.14,2.70898504049289,3.42398106006074,0
UMass-SAR,worcester,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,11.3,3.3717453373472,4.64329113012884,0
UMass-SAR,pittsfield,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,6.69,3.3717453373472,4.64329113012884,0
UMass-SAR,boston,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,8.46,3.3717453373472,4.64329113012884,0
UMass-SAR,springfield,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,17.38,3.3717453373472,4.64329113012884,0
UMass-SAR,new-bedford,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,13,3.3717453373472,4.64329113012884,0
UMass-SAR,lynn,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,10.29,3.3717453373472,4.64329113012884,0
UMass-SAR,worcester,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,9.87,3.93274332639403,5.70366366711229,0
UMass-SAR,pittsfield,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,7.95,3.93274332639403,5.70366366711229,0
UMass-SAR,boston,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,7.5,3.93274332639403,5.70366366711229,0
UMass-SAR,springfield,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,11.89,3.93274332639403,5.70366366711229,0
UMass-SAR,new-bedford,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,10.43,3.93274332639403,5.70366366711229,0
UMass-SAR,lynn,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,9.72,3.93274332639403,5.70366366711229,0
UMass-SAR,worcester,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,5.84,4.31743158059825,6.66614786098286,1
UMass-SAR,pittsfield,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,6.64,4.31743158059825,6.66614786098286,1
UMass-SAR,boston,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,4.97,4.31743158059825,6.66614786098286,1
UMass-SAR,springfield,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,7.09,4.31743158059825,6.66614786098286,0
UMass-SAR,new-bedford,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,6.35,4.31743158059825,6.66614786098286,1
UMass-SAR,lynn,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,7.08,4.31743158059825,6.66614786098286,0
UMass-SAR,baltimore,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,8.7,3.75171859021055,4.74426887941005,0
UMass-SAR,frederick,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,7.84,3.75171859021055,4.74426887941005,0
UMass-SAR,montgomery,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,7.49,3.75171859021055,4.74426887941005,0
UMass-SAR,harford,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,6.85,3.75171859021055,4.74426887941005,0
UMass-SAR,baltimore,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,10.95,4.27727417146435,5.82405596310178,0
UMass-SAR,frederick,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,12.49,4.27727417146435,5.82405596310178,0
UMass-SAR,montgomery,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,11.28,4.27727417146435,5.82405596310178,0
UMass-SAR,harford,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,10.62,4.27727417146435,5.82405596310178,0
UMass-SAR,baltimore,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,8.4,4.64721015810629,6.68758055918727,0
UMass-SAR,frederick,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,9.56,4.64721015810629,6.68758055918727,0
UMass-SAR,montgomery,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,9.08,4.64721015810629,6.68758055918727,0
UMass-SAR,harford,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,8.25,4.64721015810629,6.68758055918727,0
UMass-SAR,baltimore,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,5.21,4.88672421671936,7.22652181569367,1
UMass-SAR,frederick,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,5.91,4.88672421671936,7.22652181569367,1
UMass-SAR,montgomery,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,5.2,4.88672421671936,7.22652181569367,1
UMass-SAR,harford,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,5.13,4.88672421671936,7.22652181569367,1
UMass-SAR,bangor,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,6.08,0.990828224745077,1.50543707138901,0
UMass-SAR,bangor,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,9.89,1.28185647927881,2.19346242106804,0
UMass-SAR,bangor,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,9.45,1.60078415527106,2.91124659117925,0
UMass-SAR,bangor,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,5.79,1.79907902920844,3.57134201796781,0
UMass-SAR,st-paul,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,9.46,4.33625355050719,5.53168170082803,0
UMass-SAR,duluth,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,7.67,4.33625355050719,5.53168170082803,0
UMass-SAR,minneapolis,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,10.12,4.33625355050719,5.53168170082803,0
UMass-SAR,st-cloud,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,6.03,4.33625355050719,5.53168170082803,0
UMass-SAR,rochester,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,5.22,4.33625355050719,5.53168170082803,1
UMass-SAR,st-paul,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,13.2,5.14388599468739,7.12796230871937,0
UMass-SAR,duluth,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,13.32,5.14388599468739,7.12796230871937,0
UMass-SAR,minneapolis,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,13.05,5.14388599468739,7.12796230871937,0
UMass-SAR,st-cloud,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,9.64,5.14388599468739,7.12796230871937,0
UMass-SAR,rochester,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,10.95,5.14388599468739,7.12796230871937,0
UMass-SAR,st-paul,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,10.23,5.68193362777356,8.34706206570714,0
UMass-SAR,duluth,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,9.8,5.68193362777356,8.34706206570714,0
UMass-SAR,minneapolis,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,9.52,5.68193362777356,8.34706206570714,0
UMass-SAR,st-cloud,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,10.79,5.68193362777356,8.34706206570714,0
UMass-SAR,rochester,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,9.91,5.68193362777356,8.34706206570714,0
UMass-SAR,st-paul,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,5.57,5.9744176642036,9.31641219458605,0
UMass-SAR,duluth,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,7.08,5.9744176642036,9.31641219458605,1
UMass-SAR,minneapolis,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,4.85,5.9744176642036,9.31641219458605,0
UMass-SAR,st-cloud,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,6.41,5.9744176642036,9.31641219458605,1
UMass-SAR,rochester,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,8.02,5.9744176642036,9.31641219458605,1
UMass-SAR,columbia,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,5.19,2.38234909786393,3.17080527418927,0
UMass-SAR,greenville,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,5.31,2.38234909786393,3.17080527418927,0
UMass-SAR,florence,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,6.07,2.38234909786393,3.17080527418927,0
UMass-SAR,charleston,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,4.12,2.38234909786393,3.17080527418927,0
UMass-SAR,rock-hill,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,15.59,2.38234909786393,3.17080527418927,0
UMass-SAR,horry,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,7.96,2.38234909786393,3.17080527418927,0
UMass-SAR,columbia,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,9.34,2.9788508472833,4.21919042077505,0
UMass-SAR,greenville,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,11.9,2.9788508472833,4.21919042077505,0
UMass-SAR,florence,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,10.94,2.9788508472833,4.21919042077505,0
UMass-SAR,charleston,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,7.06,2.9788508472833,4.21919042077505,0
UMass-SAR,rock-hill,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,16.54,2.9788508472833,4.21919042077505,0
UMass-SAR,horry,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,10.5,2.9788508472833,4.21919042077505,0
UMass-SAR,columbia,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,6.9,3.37674291343151,5.12267566135388,0
UMass-SAR,greenville,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,8.38,3.37674291343151,5.12267566135388,0
UMass-SAR,florence,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,7.64,3.37674291343151,5.12267566135388,0
UMass-SAR,charleston,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,4.4,3.37674291343151,5.12267566135388,1
UMass-SAR,rock-hill,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,10.04,3.37674291343151,5.12267566135388,0
UMass-SAR,horry,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,7.5,3.37674291343151,5.12267566135388,0
UMass-SAR,columbia,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,3.97,3.73687786633801,6.00564642869727,1
UMass-SAR,greenville,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,5.36,3.73687786633801,6.00564642869727,1
UMass-SAR,florence,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,5.37,3.73687786633801,6.00564642869727,1
UMass-SAR,charleston,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,3.17,3.73687786633801,6.00564642869727,0
UMass-SAR,rock-hill,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,5.62,3.73687786633801,6.00564642869727,1
UMass-SAR,horry,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,3.75,3.73687786633801,6.00564642869727,1
UMass-SAR,houston,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,6.77,3.83881085591194,4.65791716331648,0
UMass-SAR,san-antonio,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,6.98,3.83881085591194,4.65791716331648,0
UMass-SAR,beaumont,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,14.27,3.83881085591194,4.65791716331648,0
UMass-SAR,el-paso,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,19.33,3.83881085591194,4.65791716331648,0
UMass-SAR,austin,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,4.52,3.83881085591194,4.65791716331648,1
UMass-SAR,dallas,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,5.76,3.83881085591194,4.65791716331648,0
UMass-SAR,houston,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,7.73,4.30474303726066,5.54591291813392,0
UMass-SAR,san-antonio,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,10.3,4.30474303726066,5.54591291813392,0
UMass-SAR,beaumont,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,14.02,4.30474303726066,5.54591291813392,0
UMass-SAR,el-paso,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,22.33,4.30474303726066,5.54591291813392,0
UMass-SAR,austin,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,6.62,4.30474303726066,5.54591291813392,0
UMass-SAR,dallas,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,9.16,4.30474303726066,5.54591291813392,0
UMass-SAR,houston,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,4.53,4.5264259490659,6.21698194154733,1
UMass-SAR,san-antonio,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,7.16,4.5264259490659,6.21698194154733,0
UMass-SAR,beaumont,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,8.12,4.5264259490659,6.21698194154733,0
UMass-SAR,el-paso,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,10.64,4.5264259490659,6.21698194154733,0
UMass-SAR,austin,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,4.45,4.5264259490659,6.21698194154733,0
UMass-SAR,dallas,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,5.74,4.5264259490659,6.21698194154733,1
UMass-SAR,houston,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,2.72,4.70452053686034,6.69688397283397,0
UMass-SAR,san-antonio,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,4.79,4.70452053686034,6.69688397283397,1
UMass-SAR,beaumont,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,4.79,4.70452053686034,6.69688397283397,1
UMass-SAR,el-paso,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,3.49,4.70452053686034,6.69688397283397,0
UMass-SAR,austin,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,3.42,4.70452053686034,6.69688397283397,0
UMass-SAR,dallas,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,4.05,4.70452053686034,6.69688397283397,0
UMass-SAR,provo,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,6.32,2.50343944923626,3.34743599950886,0
UMass-SAR,salt-lake-city,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,6.18,2.50343944923626,3.34743599950886,0
UMass-SAR,ogden,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,4.77,2.50343944923626,3.34743599950886,0
UMass-SAR,provo,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,11.82,2.84645527204701,4.10998619716714,0
UMass-SAR,salt-lake-city,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,8.96,2.84645527204701,4.10998619716714,0
UMass-SAR,ogden,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,9.14,2.84645527204701,4.10998619716714,0
UMass-SAR,provo,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,8.78,3.04931297636238,4.73028328939158,0
UMass-SAR,salt-lake-city,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,6.72,3.04931297636238,4.73028328939158,0
UMass-SAR,ogden,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,7.24,3.04931297636238,4.73028328939158,0
UMass-SAR,provo,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,4.26,3.22112315789511,5.23622064693391,1
UMass-SAR,salt-lake-city,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,4.55,3.22112315789511,5.23622064693391,1
UMass-SAR,ogden,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,3.91,3.22112315789511,5.23622064693391,1
UMass-SAR,roanoke,2025-12-20,0,Flu ED visits pct,2025-12-20,quantile,2.4,2.47246311161108,3.18231813322078,0
UMass-SAR,roanoke,2025-12-27,1,Flu ED visits pct,2025-12-20,quantile,6.28,2.95581001402499,4.08939497210753,0
UMass-SAR,roanoke,2026-01-03,2,Flu ED visits pct,2025-12-20,quantile,5.44,3.36812622089658,4.96057882056665,0
UMass-SAR,roanoke,2026-01-10,3,Flu ED visits pct,2025-12-20,quantile,4.64,3.6777473655679,5.60757555670643,1
UMass-SAR,denver,2026-01-03,0,Flu ED visits pct,2026-01-03,quantile,6.78,9.01572407869552,10.5858117870921,0
UMass-SAR,mesa,2026-01-03,0,Flu ED visits pct,2026-01-03,quantile,11.91,9.01572407869552,10.5858117870921,0
UMass-SAR,colorado-springs,2026-01-03,0,Flu ED visits pct,2026-01-03,quantile,8.46,9.01572407869552,10.5858117870921,0
UMass-SAR,weld,2026-01-03,0,Flu ED visits pct,2026-01-03,quantile,9.22,9.01572407869552,10.5858117870921,1
UMass-SAR,boulder,2026-01-03,0,Flu ED visits pct,2026-01-03,quantile,8.73,9.01572407869552,10.5858117870921,0
UMass-SAR,larimer,2026-01-03,0,Flu ED visits pct,2026-01-03,quantile,6.92,9.01572407869552,10.5858117870921,0
UMass-SAR,denver,2026-01-10,1,Flu ED visits pct,2026-01-03,quantile,3.89,9.25470657380272,11.3998043825793,0
UMass-SAR,mesa,2026-01-10,1,Flu ED visits pct,2026-01-03,quantile,4.88,9.25470657380272,11.3998043825793,0
UMass-SAR,colorado-springs,2026-01-10,1,Flu ED visits pct,2026-01-03,quantile,5.23,9.25470657380272,11.3998043825793,0
UMass-SAR,weld,2026-01-10,1,Flu ED visits pct,2026-01-03,quantile,4.37,9.25470657380272,11.3998043825793,0
UMass-SAR,boulder,2026-01-10,1,Flu ED visits pct,2026-01-03,quantile,4.81,9.25470657380272,11.3998043825793,0
UMass-SAR,larimer,2026-01-10,1,Flu ED visits pct,2026-01-03,quantile,3.54,9.25470657380272,11.3998043825793,0
UMass-SAR,denver,2026-01-17,2,Flu ED visits pct,2026-01-03,quantile,2.34,9.0477123471393,11.8282866522183,0
UMass-SAR,mesa,2026-01-17,2,Flu ED visits pct,2026-01-03,quantile,3.27,9.0477123471393,11.8282866522183,0
UMass-SAR,colorado-springs,2026-01-17,2,Flu ED visits pct,2026-01-03,quantile,2.87,9.0477123471393,11.8282866522183,0
UMass-SAR,weld,2026-01-17,2,Flu ED visits pct,2026-01-03,quantile,2.8,9.0477123471393,11.8282866522183,0
UMass-SAR,boulder,2026-01-17,2,Flu ED visits pct,2026-01-03,quantile,3.89,9.0477123471393,11.8282866522183,0
UMass-SAR,larimer,2026-01-17,2,Flu ED visits pct,2026-01-03,quantile,1.85,9.0477123471393,11.8282866522183,0
UMass-SAR,denver,2026-01-24,3,Flu ED visits pct,2026-01-03,quantile,1.96,8.48480529437242,11.6369198336403,0
UMass-SAR,mesa,2026-01-24,3,Flu ED visits pct,2026-01-03,quantile,2.97,8.48480529437242,11.6369198336403,0
UMass-SAR,colorado-springs,2026-01-24,3,Flu ED visits pct,2026-01-03,quantile,2.53,8.48480529437242,11.6369198336403,0
UMass-SAR,weld,2026-01-24,3,Flu ED visits pct,2026-01-03,quantile,1.8,8.48480529437242,11.6369198336403,0
UMass-SAR,boulder,2026-01-24,3,Flu ED visits pct,2026-01-03,quantile,2.59,8.48480529437242,11.6369198336403,0
UMass-SAR,larimer,2026-01-24,3,Flu ED visits pct,2026-01-03,quantile,2.19,8.48480529437242,11.6369198336403,0
UMass-SAR,savannah,2026-01-03,0,Flu ED visits pct,2026-01-03,quantile,4.29,9.90941342952356,11.9105355880702,0
UMass-SAR,floyd,2026-01-03,0,Flu ED visits pct,2026-01-03,quantile,11.84,9.90941342952356,11.9105355880702,1
UMass-SAR,hall,2026-01-03,0,Flu ED visits pct,2026-01-03,quantile,7.95,9.90941342952356,11.9105355880702,0
UMass-SAR,marietta,2026-01-03,0,Flu ED visits pct,2026-01-03,quantile,6.97,9.90941342952356,11.9105355880702,0
UMass-SAR,macon,2026-01-03,0,Flu ED visits pct,2026-01-03,quantile,4.31,9.90941342952356,11.9105355880702,0
UMass-SAR,henry,2026-01-03,0,Flu ED visits pct,2026-01-03,quantile,6.49,9.90941342952356,11.9105355880702,0
UMass-SAR,cherokee,2026-01-03,0,Flu ED visits pct,2026-01-03,quantile,8.53,9.90941342952356,11.9105355880702,0
UMass-SAR,athens,2026-01-03,0,Flu ED visits pct,2026-01-03,quantile,8.46,9.90941342952356,11.9105355880702,0
