location,target_end_date,horizon,reference_date,wis,model_id,target
boulder,2026-05-09,2,2026-05-09,0.10948616551871679,NAU-Copycat,Flu ED visits pct
bangor,2026-05-09,2,2026-05-09,0.1038615210782666,NAU-Copycat,Flu ED visits pct
baltimore,2026-05-09,2,2026-05-09,0.07887111394001528,NAU-Copycat,Flu ED visits pct
frederick,2026-05-09,2,2026-05-09,0.09331555838445972,NAU-Copycat,Flu ED visits pct
pittsfield,2026-05-09,2,2026-05-09,0.1346086580775469,NAU-Copycat,Flu ED visits pct
lynn,2026-05-09,2,2026-05-09,0.09128234202857793,NAU-Copycat,Flu ED visits pct
springfield,2026-05-09,2,2026-05-09,0.08755276876880623,NAU-Copycat,Flu ED visits pct
worcester,2026-05-09,2,2026-05-09,0.10128234202857792,NAU-Copycat,Flu ED visits pct
st-cloud,2026-05-09,2,2026-05-09,0.14035765211234089,NAU-Copycat,Flu ED visits pct
greenville,2026-05-09,2,2026-05-09,0.06864251099998447,NAU-Copycat,Flu ED visits pct
charleston,2026-05-09,2,2026-05-09,0.06197584433331782,NAU-Copycat,Flu ED visits pct
rock-hill,2026-05-09,2,2026-05-09,0.06864251099998447,NAU-Copycat,Flu ED visits pct
larimer,2026-05-09,2,2026-05-09,0.16402000223123667,NAU-Copycat,Flu ED visits pct
horry,2026-05-09,2,2026-05-09,0.0697536221110956,NAU-Copycat,Flu ED visits pct
new-bedford,2026-05-09,2,2026-05-09,0.09017123091746682,NAU-Copycat,Flu ED visits pct
clt-area,2026-05-09,2,2026-05-09,0.38215759861394655,NAU-Copycat,Flu ED visits pct
fay-area,2026-05-09,2,2026-05-09,0.3199353763917244,NAU-Copycat,Flu ED visits pct
nenc,2026-05-09,2,2026-05-09,0.11958537645624953,NAU-Copycat,Flu ED visits pct
rtp-area,2026-05-09,2,2026-05-09,0.1262520431229162,NAU-Copycat,Flu ED visits pct
senc,2026-05-09,2,2026-05-09,0.13625204312291622,NAU-Copycat,Flu ED visits pct
triad-area,2026-05-09,2,2026-05-09,0.09447401178529807,NAU-Copycat,Flu ED visits pct
wnc,2026-05-09,2,2026-05-09,0.11291870978958289,NAU-Copycat,Flu ED visits pct
portland-or,2026-05-09,2,2026-05-09,0.08036556875850798,NAU-Copycat,Flu ED visits pct
salem,2026-05-09,2,2026-05-09,0.07481001320295241,NAU-Copycat,Flu ED visits pct
deschutes,2026-05-09,2,2026-05-09,0.10721661627590745,NAU-Copycat,Flu ED visits pct
eugene,2026-05-09,2,2026-05-09,0.06925445764739688,NAU-Copycat,Flu ED visits pct
medford,2026-05-09,2,2026-05-09,0.08273960532248868,NAU-Copycat,Flu ED visits pct
mesa,2026-05-09,1,2026-05-09,0.12682046023614374,NAU-Copycat,Flu ED visits pct
colorado-springs,2026-05-09,1,2026-05-09,0.08063959415860561,NAU-Copycat,Flu ED visits pct
denver,2026-05-09,1,2026-05-09,0.08744668694197014,NAU-Copycat,Flu ED visits pct
weld,2026-05-09,1,2026-05-09,0.0741133536086368,NAU-Copycat,Flu ED visits pct
macon,2026-05-09,1,2026-05-09,0.0753057359332805,NAU-Copycat,Flu ED visits pct
marietta,2026-05-09,1,2026-05-09,0.054194624822169385,NAU-Copycat,Flu ED visits pct
south-augusta,2026-05-09,1,2026-05-09,0.06197240259994717,NAU-Copycat,Flu ED visits pct
la-grange,2026-05-09,1,2026-05-09,0.0553057359332805,NAU-Copycat,Flu ED visits pct
hall,2026-05-09,1,2026-05-09,0.05308351371105828,NAU-Copycat,Flu ED visits pct
henry,2026-05-09,1,2026-05-09,0.05494204819092619,NAU-Copycat,Flu ED visits pct
floyd,2026-05-09,1,2026-05-09,0.05863906926661382,NAU-Copycat,Flu ED visits pct
savannah,2026-05-09,1,2026-05-09,0.0649420481909262,NAU-Copycat,Flu ED visits pct
athens,2026-05-09,1,2026-05-09,0.056416847044391615,NAU-Copycat,Flu ED visits pct
cherokee,2026-05-09,1,2026-05-09,0.09166308509359143,NAU-Copycat,Flu ED visits pct
columbus,2026-05-09,1,2026-05-09,0.06716427041314842,NAU-Copycat,Flu ED visits pct
indianapolis,2026-05-09,1,2026-05-09,0.04592195057662954,NAU-Copycat,Flu ED visits pct
portland,2026-05-09,1,2026-05-09,0.07508677407237296,NAU-Copycat,Flu ED visits pct
montgomery,2026-05-09,1,2026-05-09,0.0676954070629233,NAU-Copycat,Flu ED visits pct
harford,2026-05-09,1,2026-05-09,0.08547318484070107,NAU-Copycat,Flu ED visits pct
boston,2026-05-09,1,2026-05-09,0.07053618058347855,NAU-Copycat,Flu ED visits pct
st-paul,2026-05-09,1,2026-05-09,0.08975699591353313,NAU-Copycat,Flu ED visits pct
duluth,2026-05-09,1,2026-05-09,0.08420695674928563,NAU-Copycat,Flu ED visits pct
rochester,2026-05-09,1,2026-05-09,0.09865140119373006,NAU-Copycat,Flu ED visits pct
minneapolis,2026-05-09,1,2026-05-09,0.07531255146908869,NAU-Copycat,Flu ED visits pct
florence,2026-05-09,1,2026-05-09,0.06563395592902345,NAU-Copycat,Flu ED visits pct
columbia,2026-05-09,1,2026-05-09,0.06674506704013455,NAU-Copycat,Flu ED visits pct
san-antonio,2026-05-09,1,2026-05-09,0.07661948949014213,NAU-Copycat,Flu ED visits pct
el-paso,2026-05-09,1,2026-05-09,1.3945132966910867,NAU-Copycat,Flu ED visits pct
dallas,2026-05-09,1,2026-05-09,0.07439726726791991,NAU-Copycat,Flu ED visits pct
houston,2026-05-09,1,2026-05-09,0.07808925501566175,NAU-Copycat,Flu ED visits pct
beaumont,2026-05-09,1,2026-05-09,0.08364481057121731,NAU-Copycat,Flu ED visits pct
austin,2026-05-09,1,2026-05-09,0.07995282282347548,NAU-Copycat,Flu ED visits pct
ogden,2026-05-09,1,2026-05-09,0.05590401891713153,NAU-Copycat,Flu ED visits pct
provo,2026-05-09,1,2026-05-09,0.06034846336157598,NAU-Copycat,Flu ED visits pct
salt-lake-city,2026-05-09,1,2026-05-09,0.05590401891713153,NAU-Copycat,Flu ED visits pct
roanoke,2026-05-09,1,2026-05-09,0.07003397751505286,NAU-Copycat,Flu ED visits pct
boulder,2026-05-09,1,2026-05-09,0.08744668694197014,NAU-Copycat,Flu ED visits pct
bangor,2026-05-09,1,2026-05-09,0.0979551727745731,NAU-Copycat,Flu ED visits pct
baltimore,2026-05-09,1,2026-05-09,0.06880651817403442,NAU-Copycat,Flu ED visits pct
frederick,2026-05-09,1,2026-05-09,0.08325096261847885,NAU-Copycat,Flu ED visits pct
pittsfield,2026-05-09,1,2026-05-09,0.09164729169458966,NAU-Copycat,Flu ED visits pct
lynn,2026-05-09,1,2026-05-09,0.06806702865525383,NAU-Copycat,Flu ED visits pct
springfield,2026-05-09,1,2026-05-09,0.09917813976636494,NAU-Copycat,Flu ED visits pct
worcester,2026-05-09,1,2026-05-09,0.07609173613903411,NAU-Copycat,Flu ED visits pct
st-cloud,2026-05-09,1,2026-05-09,0.10420695674928562,NAU-Copycat,Flu ED visits pct
greenville,2026-05-09,1,2026-05-09,0.07118951148457901,NAU-Copycat,Flu ED visits pct
charleston,2026-05-09,1,2026-05-09,0.06452284481791234,NAU-Copycat,Flu ED visits pct
rock-hill,2026-05-09,1,2026-05-09,0.07118951148457901,NAU-Copycat,Flu ED visits pct
larimer,2026-05-09,1,2026-05-09,0.11682046023614373,NAU-Copycat,Flu ED visits pct
horry,2026-05-09,1,2026-05-09,0.07230062259569012,NAU-Copycat,Flu ED visits pct
new-bedford,2026-05-09,1,2026-05-09,0.06917813976636494,NAU-Copycat,Flu ED visits pct
clt-area,2026-05-09,1,2026-05-09,0.33451532359049096,NAU-Copycat,Flu ED visits pct
fay-area,2026-05-09,1,2026-05-09,0.2784696703207386,NAU-Copycat,Flu ED visits pct
nenc,2026-05-09,1,2026-05-09,0.148022617941051,NAU-Copycat,Flu ED visits pct
rtp-area,2026-05-09,1,2026-05-09,0.1546892846077177,NAU-Copycat,Flu ED visits pct
senc,2026-05-09,1,2026-05-09,0.16468928460771767,NAU-Copycat,Flu ED visits pct
triad-area,2026-05-09,1,2026-05-09,0.1058795181071697,NAU-Copycat,Flu ED visits pct
wnc,2026-05-09,1,2026-05-09,0.14135595127438436,NAU-Copycat,Flu ED visits pct
portland-or,2026-05-09,1,2026-05-09,0.07383422887358577,NAU-Copycat,Flu ED visits pct
salem,2026-05-09,1,2026-05-09,0.06827867331803023,NAU-Copycat,Flu ED visits pct
deschutes,2026-05-09,1,2026-05-09,0.09161200665136356,NAU-Copycat,Flu ED visits pct
eugene,2026-05-09,1,2026-05-09,0.07297772495030633,NAU-Copycat,Flu ED visits pct
medford,2026-05-09,1,2026-05-09,0.09964439161697299,NAU-Copycat,Flu ED visits pct
mesa,2026-05-16,4,2026-05-16,0.23072516848807073,NAU-Copycat,Flu ED visits pct
colorado-springs,2026-05-16,4,2026-05-16,0.132785604394767,NAU-Copycat,Flu ED visits pct
denver,2026-05-16,4,2026-05-16,0.15405850182140404,NAU-Copycat,Flu ED visits pct
weld,2026-05-16,4,2026-05-16,0.19072516848807072,NAU-Copycat,Flu ED visits pct
macon,2026-05-16,4,2026-05-16,0.07295287757895108,NAU-Copycat,Flu ED visits pct
marietta,2026-05-16,4,2026-05-16,0.09056805043998471,NAU-Copycat,Flu ED visits pct
south-augusta,2026-05-16,4,2026-05-16,0.08945693932887361,NAU-Copycat,Flu ED visits pct
la-grange,2026-05-16,4,2026-05-16,0.09723471710665138,NAU-Copycat,Flu ED visits pct
hall,2026-05-16,4,2026-05-16,0.09612360599554028,NAU-Copycat,Flu ED visits pct
henry,2026-05-16,4,2026-05-16,0.08723471710665139,NAU-Copycat,Flu ED visits pct
floyd,2026-05-16,4,2026-05-16,0.08167916155109584,NAU-Copycat,Flu ED visits pct
savannah,2026-05-16,4,2026-05-16,0.09723471710665138,NAU-Copycat,Flu ED visits pct
athens,2026-05-16,4,2026-05-16,0.07501249488442917,NAU-Copycat,Flu ED visits pct
cherokee,2026-05-16,4,2026-05-16,0.07834582821776251,NAU-Copycat,Flu ED visits pct
columbus,2026-05-16,4,2026-05-16,0.09167916155109583,NAU-Copycat,Flu ED visits pct
indianapolis,2026-05-16,4,2026-05-16,0.04924822492033511,NAU-Copycat,Flu ED visits pct
portland,2026-05-16,4,2026-05-16,0.19157117174499622,NAU-Copycat,Flu ED visits pct
montgomery,2026-05-16,4,2026-05-16,0.10044765284589248,NAU-Copycat,Flu ED visits pct
harford,2026-05-16,4,2026-05-16,0.09822543062367027,NAU-Copycat,Flu ED visits pct
boston,2026-05-16,4,2026-05-16,0.2142436559032323,NAU-Copycat,Flu ED visits pct
st-paul,2026-05-16,4,2026-05-16,0.1357038589315004,NAU-Copycat,Flu ED visits pct
duluth,2026-05-16,4,2026-05-16,0.16237052559816706,NAU-Copycat,Flu ED visits pct
rochester,2026-05-16,4,2026-05-16,0.20570385893150042,NAU-Copycat,Flu ED visits pct
minneapolis,2026-05-16,4,2026-05-16,0.16903719226483374,NAU-Copycat,Flu ED visits pct
florence,2026-05-16,4,2026-05-16,0.07218182551656714,NAU-Copycat,Flu ED visits pct
columbia,2026-05-16,4,2026-05-16,0.0563004377383339,NAU-Copycat,Flu ED visits pct
san-antonio,2026-05-16,4,2026-05-16,0.07981064245064214,NAU-Copycat,Flu ED visits pct
el-paso,2026-05-16,4,2026-05-16,0.9845006902361616,NAU-Copycat,Flu ED visits pct
dallas,2026-05-16,4,2026-05-16,0.07425508689508659,NAU-Copycat,Flu ED visits pct
houston,2026-05-16,4,2026-05-16,0.07575757138163226,NAU-Copycat,Flu ED visits pct
beaumont,2026-05-16,4,2026-05-16,0.16202480399192057,NAU-Copycat,Flu ED visits pct
austin,2026-05-16,4,2026-05-16,0.06647730911730881,NAU-Copycat,Flu ED visits pct
ogden,2026-05-16,4,2026-05-16,0.07359883891777282,NAU-Copycat,Flu ED visits pct
provo,2026-05-16,4,2026-05-16,0.07804328336221726,NAU-Copycat,Flu ED visits pct
salt-lake-city,2026-05-16,4,2026-05-16,0.06693217225110616,NAU-Copycat,Flu ED visits pct
roanoke,2026-05-16,4,2026-05-16,0.07539681498246836,NAU-Copycat,Flu ED visits pct
boulder,2026-05-16,4,2026-05-16,0.1807251684880707,NAU-Copycat,Flu ED visits pct
bangor,2026-05-16,4,2026-05-16,0.18490450507832953,NAU-Copycat,Flu ED visits pct
baltimore,2026-05-16,4,2026-05-16,0.10600320840144804,NAU-Copycat,Flu ED visits pct
frederick,2026-05-16,4,2026-05-16,0.11056043015359322,NAU-Copycat,Flu ED visits pct
pittsfield,2026-05-16,4,2026-05-16,0.24972025181735436,NAU-Copycat,Flu ED visits pct
lynn,2026-05-16,4,2026-05-16,0.23091032256989896,NAU-Copycat,Flu ED visits pct
springfield,2026-05-16,4,2026-05-16,0.19424365590323228,NAU-Copycat,Flu ED visits pct
worcester,2026-05-16,4,2026-05-16,0.19091032256989898,NAU-Copycat,Flu ED visits pct
st-cloud,2026-05-16,4,2026-05-16,0.16903719226483374,NAU-Copycat,Flu ED visits pct
greenville,2026-05-16,4,2026-05-16,0.05440404773878935,NAU-Copycat,Flu ED visits pct
charleston,2026-05-16,4,2026-05-16,0.061070714405456035,NAU-Copycat,Flu ED visits pct
rock-hill,2026-05-16,4,2026-05-16,0.06407821551611169,NAU-Copycat,Flu ED visits pct
larimer,2026-05-16,4,2026-05-16,0.24430726883849438,NAU-Copycat,Flu ED visits pct
horry,2026-05-16,4,2026-05-16,0.05407821551611168,NAU-Copycat,Flu ED visits pct
new-bedford,2026-05-16,4,2026-05-16,0.16757698923656564,NAU-Copycat,Flu ED visits pct
clt-area,2026-05-16,4,2026-05-16,0.26627073342734664,NAU-Copycat,Flu ED visits pct
fay-area,2026-05-16,4,2026-05-16,0.14772578259939545,NAU-Copycat,Flu ED visits pct
nenc,2026-05-16,4,2026-05-16,0.1834698065753485,NAU-Copycat,Flu ED visits pct
rtp-area,2026-05-16,4,2026-05-16,0.19013647324201519,NAU-Copycat,Flu ED visits pct
senc,2026-05-16,4,2026-05-16,0.23999579138828406,NAU-Copycat,Flu ED visits pct
triad-area,2026-05-16,4,2026-05-16,0.12680313990868186,NAU-Copycat,Flu ED visits pct
wnc,2026-05-16,4,2026-05-16,0.16346980657534851,NAU-Copycat,Flu ED visits pct
portland-or,2026-05-16,4,2026-05-16,0.06681082427807863,NAU-Copycat,Flu ED visits pct
salem,2026-05-16,4,2026-05-16,0.07681082427807862,NAU-Copycat,Flu ED visits pct
deschutes,2026-05-16,4,2026-05-16,0.1451103300161269,NAU-Copycat,Flu ED visits pct
eugene,2026-05-16,4,2026-05-16,0.0634774909447453,NAU-Copycat,Flu ED visits pct
medford,2026-05-16,4,2026-05-16,0.05347749094474529,NAU-Copycat,Flu ED visits pct
mesa,2026-05-16,3,2026-05-16,0.17998103472253155,NAU-Copycat,Flu ED visits pct
colorado-springs,2026-05-16,3,2026-05-16,0.10662371687026577,NAU-Copycat,Flu ED visits pct
denver,2026-05-16,3,2026-05-16,0.11551260575915467,NAU-Copycat,Flu ED visits pct
weld,2026-05-16,3,2026-05-16,0.13998103472253154,NAU-Copycat,Flu ED visits pct
macon,2026-05-16,3,2026-05-16,0.07284815041064177,NAU-Copycat,Flu ED visits pct
marietta,2026-05-16,3,2026-05-16,0.05173703929953064,NAU-Copycat,Flu ED visits pct
south-augusta,2026-05-16,3,2026-05-16,0.05284815041064175,NAU-Copycat,Flu ED visits pct
la-grange,2026-05-16,3,2026-05-16,0.05762002325148352,NAU-Copycat,Flu ED visits pct
hall,2026-05-16,3,2026-05-16,0.05650891214037241,NAU-Copycat,Flu ED visits pct
henry,2026-05-16,3,2026-05-16,0.05507037263286398,NAU-Copycat,Flu ED visits pct
floyd,2026-05-16,3,2026-05-16,0.06062592818841953,NAU-Copycat,Flu ED visits pct
savannah,2026-05-16,3,2026-05-16,0.05762002325148352,NAU-Copycat,Flu ED visits pct
athens,2026-05-16,3,2026-05-16,0.06729259485508621,NAU-Copycat,Flu ED visits pct
cherokee,2026-05-16,3,2026-05-16,0.06395926152175287,NAU-Copycat,Flu ED visits pct
columbus,2026-05-16,3,2026-05-16,0.05206446769592796,NAU-Copycat,Flu ED visits pct
indianapolis,2026-05-16,3,2026-05-16,0.035412532291992094,NAU-Copycat,Flu ED visits pct
portland,2026-05-16,3,2026-05-16,0.11149972795680016,NAU-Copycat,Flu ED visits pct
montgomery,2026-05-16,3,2026-05-16,0.0789566720581511,NAU-Copycat,Flu ED visits pct
harford,2026-05-16,3,2026-05-16,0.07673444983592888,NAU-Copycat,Flu ED visits pct
boston,2026-05-16,3,2026-05-16,0.10305249486126283,NAU-Copycat,Flu ED visits pct
st-paul,2026-05-16,3,2026-05-16,0.08505915746615245,NAU-Copycat,Flu ED visits pct
duluth,2026-05-16,3,2026-05-16,0.09394804635504134,NAU-Copycat,Flu ED visits pct
rochester,2026-05-16,3,2026-05-16,0.11598495616568155,NAU-Copycat,Flu ED visits pct
minneapolis,2026-05-16,3,2026-05-16,0.09617026857726356,NAU-Copycat,Flu ED visits pct
florence,2026-05-16,3,2026-05-16,0.07386951214124993,NAU-Copycat,Flu ED visits pct
columbia,2026-05-16,3,2026-05-16,0.048313956585694366,NAU-Copycat,Flu ED visits pct
san-antonio,2026-05-16,3,2026-05-16,0.07006906699906965,NAU-Copycat,Flu ED visits pct
el-paso,2026-05-16,3,2026-05-16,1.0473484419918981,NAU-Copycat,Flu ED visits pct
dallas,2026-05-16,3,2026-05-16,0.06451351144351408,NAU-Copycat,Flu ED visits pct
houston,2026-05-16,3,2026-05-16,0.07513853711668536,NAU-Copycat,Flu ED visits pct
beaumont,2026-05-16,3,2026-05-16,0.17007399229584572,NAU-Copycat,Flu ED visits pct
austin,2026-05-16,3,2026-05-16,0.06513853711668537,NAU-Copycat,Flu ED visits pct
ogden,2026-05-16,3,2026-05-16,0.07073944499507051,NAU-Copycat,Flu ED visits pct
provo,2026-05-16,3,2026-05-16,0.07518388943951497,NAU-Copycat,Flu ED visits pct
salt-lake-city,2026-05-16,3,2026-05-16,0.06407277832840384,NAU-Copycat,Flu ED visits pct
roanoke,2026-05-16,3,2026-05-16,0.06312176296088508,NAU-Copycat,Flu ED visits pct
boulder,2026-05-16,3,2026-05-16,0.12998103472253156,NAU-Copycat,Flu ED visits pct
bangor,2026-05-16,3,2026-05-16,0.10564606537365165,NAU-Copycat,Flu ED visits pct
baltimore,2026-05-16,3,2026-05-16,0.08451222761370665,NAU-Copycat,Flu ED visits pct
frederick,2026-05-16,3,2026-05-16,0.08673444983592887,NAU-Copycat,Flu ED visits pct
pittsfield,2026-05-16,3,2026-05-16,0.1312663570949953,NAU-Copycat,Flu ED visits pct
lynn,2026-05-16,3,2026-05-16,0.11793302376166197,NAU-Copycat,Flu ED visits pct
springfield,2026-05-16,3,2026-05-16,0.09638582819459618,NAU-Copycat,Flu ED visits pct
worcester,2026-05-16,3,2026-05-16,0.09527471708348506,NAU-Copycat,Flu ED visits pct
st-cloud,2026-05-16,3,2026-05-16,0.09617026857726356,NAU-Copycat,Flu ED visits pct
greenville,2026-05-16,3,2026-05-16,0.056091734363472145,NAU-Copycat,Flu ED visits pct
charleston,2026-05-16,3,2026-05-16,0.06275840103013881,NAU-Copycat,Flu ED visits pct
rock-hill,2026-05-16,3,2026-05-16,0.0440605412502235,NAU-Copycat,Flu ED visits pct
larimer,2026-05-16,3,2026-05-16,0.19331436805586488,NAU-Copycat,Flu ED visits pct
horry,2026-05-16,3,2026-05-16,0.05053617880791659,NAU-Copycat,Flu ED visits pct
new-bedford,2026-05-16,3,2026-05-16,0.08749693930570729,NAU-Copycat,Flu ED visits pct
clt-area,2026-05-16,3,2026-05-16,0.3800648473873906,NAU-Copycat,Flu ED visits pct
fay-area,2026-05-16,3,2026-05-16,0.20647890890945517,NAU-Copycat,Flu ED visits pct
nenc,2026-05-16,3,2026-05-16,0.11941879477487495,NAU-Copycat,Flu ED visits pct
rtp-area,2026-05-16,3,2026-05-16,0.1260854614415416,NAU-Copycat,Flu ED visits pct
senc,2026-05-16,3,2026-05-16,0.16275212810820827,NAU-Copycat,Flu ED visits pct
triad-area,2026-05-16,3,2026-05-16,0.09605663358024437,NAU-Copycat,Flu ED visits pct
wnc,2026-05-16,3,2026-05-16,0.1082788558024666,NAU-Copycat,Flu ED visits pct
portland-or,2026-05-16,3,2026-05-16,0.061393753302452,NAU-Copycat,Flu ED visits pct
salem,2026-05-16,3,2026-05-16,0.07139375330245198,NAU-Copycat,Flu ED visits pct
deschutes,2026-05-16,3,2026-05-16,0.12586724508033076,NAU-Copycat,Flu ED visits pct
eugene,2026-05-16,3,2026-05-16,0.05806041996911867,NAU-Copycat,Flu ED visits pct
medford,2026-05-16,3,2026-05-16,0.06572450610274111,NAU-Copycat,Flu ED visits pct
mesa,2026-05-16,2,2026-05-16,0.1373598184733441,NAU-Copycat,Flu ED visits pct
colorado-springs,2026-05-16,2,2026-05-16,0.08366699803562988,NAU-Copycat,Flu ED visits pct
denver,2026-05-16,2,2026-05-16,0.09255588692451878,NAU-Copycat,Flu ED visits pct
weld,2026-05-16,2,2026-05-16,0.10477810914674099,NAU-Copycat,Flu ED visits pct
macon,2026-05-16,2,2026-05-16,0.07389483905979981,NAU-Copycat,Flu ED visits pct
marietta,2026-05-16,2,2026-05-16,0.052783727948688706,NAU-Copycat,Flu ED visits pct
south-augusta,2026-05-16,2,2026-05-16,0.05389483905979982,NAU-Copycat,Flu ED visits pct
la-grange,2026-05-16,2,2026-05-16,0.05270518378325894,NAU-Copycat,Flu ED visits pct
hall,2026-05-16,2,2026-05-16,0.051594072672147835,NAU-Copycat,Flu ED visits pct
henry,2026-05-16,2,2026-05-16,0.056117061282022034,NAU-Copycat,Flu ED visits pct
floyd,2026-05-16,2,2026-05-16,0.06167261683757758,NAU-Copycat,Flu ED visits pct
savannah,2026-05-16,2,2026-05-16,0.05270518378325894,NAU-Copycat,Flu ED visits pct
athens,2026-05-16,2,2026-05-16,0.06833928350424426,NAU-Copycat,Flu ED visits pct
cherokee,2026-05-16,2,2026-05-16,0.06500595017091092,NAU-Copycat,Flu ED visits pct
columbus,2026-05-16,2,2026-05-16,0.051672616837577595,NAU-Copycat,Flu ED visits pct
indianapolis,2026-05-16,2,2026-05-16,0.04488360741771818,NAU-Copycat,Flu ED visits pct
portland,2026-05-16,2,2026-05-16,0.10397335687616802,NAU-Copycat,Flu ED visits pct
montgomery,2026-05-16,2,2026-05-16,0.06199644372322401,NAU-Copycat,Flu ED visits pct
harford,2026-05-16,2,2026-05-16,0.06211601664444685,NAU-Copycat,Flu ED visits pct
boston,2026-05-16,2,2026-05-16,0.08321648111364895,NAU-Copycat,Flu ED visits pct
st-paul,2026-05-16,2,2026-05-16,0.0709312979378805,NAU-Copycat,Flu ED visits pct
duluth,2026-05-16,2,2026-05-16,0.07982018682676938,NAU-Copycat,Flu ED visits pct
rochester,2026-05-16,2,2026-05-16,0.09426463127121382,NAU-Copycat,Flu ED visits pct
minneapolis,2026-05-16,2,2026-05-16,0.0820424090489916,NAU-Copycat,Flu ED visits pct
florence,2026-05-16,2,2026-05-16,0.07126376649436206,NAU-Copycat,Flu ED visits pct
columbia,2026-05-16,2,2026-05-16,0.05323415340671428,NAU-Copycat,Flu ED visits pct
san-antonio,2026-05-16,2,2026-05-16,0.07668740021532708,NAU-Copycat,Flu ED visits pct
el-paso,2026-05-16,2,2026-05-16,1.0243144255856012,NAU-Copycat,Flu ED visits pct
dallas,2026-05-16,2,2026-05-16,0.07113184465977151,NAU-Copycat,Flu ED visits pct
houston,2026-05-16,2,2026-05-16,0.07466154406114835,NAU-Copycat,Flu ED visits pct
beaumont,2026-05-16,2,2026-05-16,0.16068184470989616,NAU-Copycat,Flu ED visits pct
austin,2026-05-16,2,2026-05-16,0.06466154406114835,NAU-Copycat,Flu ED visits pct
ogden,2026-05-16,2,2026-05-16,0.052999130051414864,NAU-Copycat,Flu ED visits pct
provo,2026-05-16,2,2026-05-16,0.04884072120248528,NAU-Copycat,Flu ED visits pct
salt-lake-city,2026-05-16,2,2026-05-16,0.05966579671808154,NAU-Copycat,Flu ED visits pct
roanoke,2026-05-16,2,2026-05-16,0.059676389319523654,NAU-Copycat,Flu ED visits pct
boulder,2026-05-16,2,2026-05-16,0.10144477581340766,NAU-Copycat,Flu ED visits pct
bangor,2026-05-16,2,2026-05-16,0.1017511346539458,NAU-Copycat,Flu ED visits pct
baltimore,2026-05-16,2,2026-05-16,0.06755199927877957,NAU-Copycat,Flu ED visits pct
frederick,2026-05-16,2,2026-05-16,0.06977422150100178,NAU-Copycat,Flu ED visits pct
pittsfield,2026-05-16,2,2026-05-16,0.09321648111364894,NAU-Copycat,Flu ED visits pct
lynn,2026-05-16,2,2026-05-16,0.0887720366692045,NAU-Copycat,Flu ED visits pct
springfield,2026-05-16,2,2026-05-16,0.07654981444698228,NAU-Copycat,Flu ED visits pct
worcester,2026-05-16,2,2026-05-16,0.07543870333587116,NAU-Copycat,Flu ED visits pct
st-cloud,2026-05-16,2,2026-05-16,0.0820424090489916,NAU-Copycat,Flu ED visits pct
greenville,2026-05-16,2,2026-05-16,0.05348598871658428,NAU-Copycat,Flu ED visits pct
charleston,2026-05-16,2,2026-05-16,0.06015265538325095,NAU-Copycat,Flu ED visits pct
rock-hill,2026-05-16,2,2026-05-16,0.06101193118449206,NAU-Copycat,Flu ED visits pct
larimer,2026-05-16,2,2026-05-16,0.15069315180667747,NAU-Copycat,Flu ED visits pct
horry,2026-05-16,2,2026-05-16,0.051011931184492064,NAU-Copycat,Flu ED visits pct
new-bedford,2026-05-16,2,2026-05-16,0.07187685988072716,NAU-Copycat,Flu ED visits pct
clt-area,2026-05-16,2,2026-05-16,0.38219302038615444,NAU-Copycat,Flu ED visits pct
fay-area,2026-05-16,2,2026-05-16,0.20291553225918563,NAU-Copycat,Flu ED visits pct
nenc,2026-05-16,2,2026-05-16,0.12403167186307733,NAU-Copycat,Flu ED visits pct
rtp-area,2026-05-16,2,2026-05-16,0.130698338529744,NAU-Copycat,Flu ED visits pct
senc,2026-05-16,2,2026-05-16,0.16736500519641062,NAU-Copycat,Flu ED visits pct
triad-area,2026-05-16,2,2026-05-16,0.10267888887738952,NAU-Copycat,Flu ED visits pct
wnc,2026-05-16,2,2026-05-16,0.11490111109961172,NAU-Copycat,Flu ED visits pct
portland-or,2026-05-16,2,2026-05-16,0.07845878413285584,NAU-Copycat,Flu ED visits pct
salem,2026-05-16,2,2026-05-16,0.06845878413285586,NAU-Copycat,Flu ED visits pct
deschutes,2026-05-16,2,2026-05-16,0.0975544416653761,NAU-Copycat,Flu ED visits pct
eugene,2026-05-16,2,2026-05-16,0.08179211746618918,NAU-Copycat,Flu ED visits pct
medford,2026-05-16,2,2026-05-16,0.09179211746618919,NAU-Copycat,Flu ED visits pct
mesa,2026-05-16,1,2026-05-16,0.08922643348632987,NAU-Copycat,Flu ED visits pct
colorado-springs,2026-05-16,1,2026-05-16,0.07810212027367402,NAU-Copycat,Flu ED visits pct
denver,2026-05-16,1,2026-05-16,0.06921323138478513,NAU-Copycat,Flu ED visits pct
weld,2026-05-16,1,2026-05-16,0.07589310015299655,NAU-Copycat,Flu ED visits pct
macon,2026-05-16,1,2026-05-16,0.07175937421854273,NAU-Copycat,Flu ED visits pct
marietta,2026-05-16,1,2026-05-16,0.05064826310743161,NAU-Copycat,Flu ED visits pct
south-augusta,2026-05-16,1,2026-05-16,0.05175937421854272,NAU-Copycat,Flu ED visits pct
la-grange,2026-05-16,1,2026-05-16,0.0545395210412519,NAU-Copycat,Flu ED visits pct
hall,2026-05-16,1,2026-05-16,0.05342840993014078,NAU-Copycat,Flu ED visits pct
henry,2026-05-16,1,2026-05-16,0.05398159644076494,NAU-Copycat,Flu ED visits pct
